station,name,state,country,date,tmax,tmin,tobs
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-03-12,43,32,37
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-03-13,59,35,50
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-03-14,52,36,36
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-03-15,62,34,58
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-03-16,73,39,39
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-03-17,40,32,35
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-03-18,46,34,37
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-03-19,42,36,40
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-03-20,50,39,41
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-03-21,46,33,34
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-03-22,35,29,33
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-03-23,33,28,31
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-03-24,38,28,38
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-03-25,42,38,38
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-03-26,40,31,31
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-03-27,31,24,26
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-03-28,31,24,29
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-03-29,49,28,43
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-03-30,59,39,55
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-03-31,56,37,47
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-04-01,71,41,60
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-04-02,63,50,55
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-04-03,57,34,36
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-04-04,58,33,50
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-04-05,66,39,40
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-04-06,60,37,37
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-04-07,44,37,44
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-04-08,46,38,42
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-04-09,73,42,51
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-04-10,62,41,44
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-04-11,62,42,48
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-04-12,69,48,62
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-04-13,65,56,57
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-04-14,58,43,44
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-04-15,55,42,49
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-04-16,54,42,54
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-04-17,72,53,67
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-04-18,67,44,49
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-04-19,56,47,49
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-04-20,55,44,44
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-04-21,54,42,42
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-04-22,46,35,43
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-04-23,46,38,42
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-04-24,52,40,43
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-04-25,45,40,41
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-04-26,49,40,43
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-04-27,49,41,42
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-04-28,50,41,44
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-04-29,54,44,45
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-04-30,47,41,45
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-05-01,57,44,53
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-05-02,76,53,65
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-05-03,80,58,66
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-05-04,71,50,52
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-05-05,57,46,47
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-05-06,55,46,49
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-05-07,84,49,70
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-05-08,80,55,57
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-05-09,62,45,46
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-05-10,51,44,47
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-05-11,69,46,54
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-05-12,56,49,49
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-05-13,49,42,45
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-05-14,61,44,59
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-05-15,76,55,59
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-05-16,78,59,69
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-05-17,81,59,73
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-05-18,79,51,51
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-05-19,52,41,43
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-05-20,48,41,48
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-05-21,68,47,60
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-05-22,61,48,51
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-05-23,69,50,62
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-05-24,74,57,69
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-05-25,79,66,72
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-05-26,76,61,70
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-05-27,73,57,61
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-05-28,72,59,61
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-05-29,81,61,72
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-05-30,73,45,45
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-05-31,50,43,48
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-06-01,54,47,49
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-06-02,62,47,52
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-06-03,64,52,62
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-06-04,79,61,69
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-06-05,69,51,51
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-06-06,59,50,53
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-06-07,80,52,70
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-06-08,84,61,65
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-06-09,85,63,78
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-06-10,91,62,65
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-06-11,70,58,59
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-06-12,70,53,55
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-06-13,73,53,65
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-06-14,84,64,74
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-06-15,81,63,63
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-06-16,65,54,58
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-06-17,62,56,61
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-06-18,81,55,56
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-06-19,58,50,55
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-06-20,80,55,70
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-06-21,82,69,75
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-06-22,84,67,75
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-06-23,76,61,62
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-06-24,78,61,70
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-06-25,78,60,62
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-06-26,63,59,60
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-06-27,71,59,64
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-06-28,73,60,67
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-06-29,68,63,66
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-06-30,73,58,58
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-07-01,61,55,56
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-07-02,63,54,61
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-07-03,67,60,64
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-07-04,72,64,64
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-07-05,78,64,73
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-07-06,86,68,72
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-07-07,72,57,58
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-07-08,63,57,62
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-07-09,67,59,65
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-07-10,72,62,65
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-07-11,73,64,67
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-07-12,73,65,72
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-07-13,86,66,79
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-07-14,79,61,61
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-07-15,68,59,62
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-07-16,75,61,73
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-07-17,91,70,77
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-07-18,88,70,79
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-07-19,84,68,70
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-07-20,87,69,76
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-07-21,77,67,70
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-07-22,75,69,71
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-07-23,78,68,75
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-07-24,85,71,76
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-07-25,87,70,72
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-07-26,78,69,73
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-07-27,82,71,74
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-07-28,81,71,79
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-07-29,88,74,75
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-07-30,87,70,77
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-07-31,86,73,75
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-08-01,87,69,77
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-08-02,92,63,69
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-08-03,82,69,73
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-08-04,82,68,70
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-08-05,78,69,71
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-08-06,77,70,71
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-08-07,81,66,75
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-08-08,83,69,69
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-08-09,77,68,73
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-08-10,80,71,73
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-08-11,77,68,70
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-08-12,74,68,69
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-08-13,85,68,76
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-08-14,86,66,70
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-08-15,87,69,76
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-08-16,90,73,79
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-08-17,91,68,72
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-08-18,84,68,71
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-08-19,77,63,63
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-08-20,74,61,65
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-08-21,82,62,72
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-08-22,73,63,64
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-08-23,77,64,66
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-08-24,73,58,62
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-08-25,67,59,60
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-08-26,64,58,58
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-08-27,68,57,63
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-08-28,74,60,66
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-08-29,73,61,62
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-08-30,71,61,66
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-08-31,77,65,77
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-09-01,88,73,78
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-09-02,90,74,79
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-09-03,90,69,69
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-09-04,74,68,70
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-09-05,83,70,74
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-09-06,92,74,81
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-09-07,89,76,77
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-09-08,85,68,68
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-09-09,72,64,67
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-09-10,73,64,65
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-09-11,67,58,58
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-09-12,63,53,57
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-09-13,70,54,61
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-09-14,81,57,70
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-09-15,82,64,68
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-09-16,82,63,69
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-09-17,85,66,76
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-09-18,76,64,65
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-09-19,68,58,60
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-09-20,68,56,63
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-09-21,67,57,61
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-09-22,73,58,62
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-09-23,72,61,66
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-09-24,70,64,66
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-09-25,70,62,67
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-09-26,69,63,66
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-09-27,70,63,70
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-09-28,76,66,72
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-09-29,72,57,58
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-09-30,61,55,55
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-10-01,59,53,54
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-10-02,60,52,52
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-10-03,53,49,50
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-10-04,57,50,57
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-10-05,59,55,57
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-10-06,63,57,59
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-10-07,67,57,57
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-10-08,77,56,66
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-10-09,66,55,56
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-10-10,65,51,57
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-10-11,78,54,66
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-10-12,75,56,56
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-10-13,62,51,53
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-10-14,63,48,54
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-10-15,69,51,52
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-10-16,55,44,44
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-10-17,53,39,45
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-10-18,56,40,50
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-10-19,73,49,62
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-10-20,76,56,58
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-10-21,75,56,64
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-10-22,64,54,55
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-10-23,64,52,64
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-10-24,67,52,52
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-10-25,59,47,53
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-10-26,58,49,55
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-10-27,57,52,53
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-10-28,57,40,40
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-10-29,48,38,46
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-10-30,58,42,49
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-10-31,53,45,51
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-11-01,65,43,57
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-11-02,73,53,60
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-11-03,69,52,58
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-11-04,73,53,64
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-11-05,70,62,66
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-11-06,66,45,46
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-11-07,53,41,44
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-11-08,54,41,45
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-11-09,53,42,49
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-11-10,54,45,47
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-11-11,64,43,55
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-11-12,57,40,44
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-11-13,48,37,39
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-11-14,57,35,51
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-11-15,65,46,54
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-11-16,60,47,48
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-11-17,60,48,59
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-11-18,62,49,49
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-11-19,50,38,38
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-11-20,43,32,35
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-11-21,37,23,23
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-11-22,28,16,28
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-11-23,41,28,34
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-11-24,47,33,40
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-11-25,53,40,52
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-11-26,61,50,55
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-11-27,56,38,39
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-11-28,39,36,38
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-11-29,42,34,39
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-11-30,46,39,42
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-12-01,44,30,39
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-12-02,39,32,34
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-12-03,37,33,35
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-12-04,48,33,35
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-12-05,46,29,36
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-12-06,50,33,40
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-12-07,40,35,39
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-12-08,49,39,49
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-12-09,54,44,45
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-12-10,59,44,49
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-12-11,51,43,47
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-12-12,56,44,47
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-12-13,62,45,59
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-12-14,61,43,43
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-12-15,44,40,42
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-12-16,54,36,36
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-12-17,36,31,31
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-12-18,33,26,28
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-12-19,32,18,29
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-12-20,50,28,45
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-12-21,54,41,41
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-12-22,42,36,42
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-12-23,59,42,42
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-12-24,44,36,43
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-12-25,44,37,41
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-12-26,43,41,41
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-12-27,41,36,36
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-12-28,42,32,41
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-12-29,41,30,31
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-12-30,31,27,28
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2015-12-31,30,25,26
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-01-01,31,20,30
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-01-02,34,23,28
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-01-03,32,26,28
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-01-04,32,27,27
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-01-05,34,20,28
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-01-06,38,27,37
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-01-07,40,34,37
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-01-08,45,36,44
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-01-09,44,27,27
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-01-10,28,4,5
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-01-11,25,2,21
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-01-12,22,6,6
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-01-13,29,3,28
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-01-14,46,28,43
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-01-15,44,31,31
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-01-16,32,14,14
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-01-17,14,1,1
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-01-18,10,-2,5
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-01-19,19,3,17
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-01-20,25,15,20
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-01-21,28,18,24
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-01-22,31,24,31
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-01-23,33,26,28
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-01-24,36,25,32
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-01-25,43,29,39
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-01-26,39,27,27
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-01-27,34,26,33
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-01-28,40,30,30
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-01-29,37,23,37
USC00111550,CHICAGO NORTHERLY ISLAND,IL,US,2016-01-30,49,36,46
