226,12,7,8,303,1,1957
342,12,7,5,19,2,1991
173,12,7,5,99,2,1984
230,12,7,3,257,1,1981
52,12,7,3,38,1,1976
87,12,7,10,16,2,1984
7,12,7,16,7,1,1966
133,12,7,20,72,1,1946
383,12,6,10,205,2,1978
182,12,6,16,334,1,1980
26,12,6,6,44,1,1989
305,12,4,22,239,1,1988
173,12,4,3,24,1,1991
319,12,4,11,67,1,1987
326,12,3,5,293,1,1991
570,12,3,27,575,1,1997
128,12,2,10,158,1,1988
49,12,2,2,197,1,1971
199,12,2,18,60,1,1955
276,12,2,8,69,1,1991
164,12,2,5,49,1,1991
44,12,2,18,71,0,0
117,12,2,6,227,1,1990
116,12,1,4,123,1,1991
74,12,1,5,56,1,1992
56,12,1,7,112,2,1989
303,12,1,4,117,1,1990
280,12,1,14,184,1,1984
509,12,1,7,290,1,1989
144,12,1,5,289,1,1991
16,12,0,6,219,1,1992
48,12,0,3,111,1,1989
19,12,0,5,342,2,1991
570,12,0,48,570,1,1997
325,12,0,2,463,1,1985
325,12,0,2,463,1,1981
523,12,0,4,520,2,1990
44,12,0,7,18,2,1955
44,12,0,7,18,1,1957
493,12,0,21,622,1,1980
224,12,0,2,93,1,1992
174,12,23,8,181,1,1998
165,12,23,8,154,1,1971
299,12,23,2,303,1,1987
570,12,23,40,570,1,1997
134,12,23,2,198,1,1979
49,12,23,5,164,1,1991
463,12,23,9,458,1,1981
230,12,23,8,117,1,1986
117,12,22,7,232,1,1988
96,12,22,4,56,2,1989
296,12,22,5,226,1,1993
210,12,22,3,30,1,1990
111,12,22,8,111,1,1986
494,12,22,18,344,1,1998
230,12,22,12,493,1,1956
282,12,22,15,168,1,2000
181,12,22,20,44,0,0
173,12,22,13,66,2,1986
226,12,21,7,165,1,1991
511,12,21,11,123,2,1982
501,12,21,6,498,1,1981
74,12,21,7,199,1,1991
272,12,21,12,202,1,1986
329,12,21,5,220,1,1969
